market,category,subcategory,currency,descripcion_producto,precio_producto,precio_promocion,descripcion_promocion,imagen
Carrefour,Congelados,Comidas y panificados,ARG,Bocaditos de espinaca rebozada prefritos 400 g. ," 771,00","$ 462,60c/u",2do al 80% Combinable BOCADITOS,https://carrefourar.vtexassets.com/arquivos/ids/205587-170-170?v=1767617499&width=170&height=170&aspect=true
Carrefour,Congelados,Comidas y panificados,ARG,Pizza congelada Sibarita mozzarella a la piedra 680 g. ,"$ 1.477,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Bocaditos de calabaza y mozzarella 400 g. ," 865,00","$ 519,00c/u",2do al 80% Combinable BOCADITOS,https://carrefourar.vtexassets.com/arquivos/ids/205586-170-170?v=1767626019&width=170&height=170&aspect=true
Carrefour,Congelados,Comidas y panificados,ARG,Empanada de jamón y queso congelada 6 u. ,"$ 925,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Comidas listas risotto napolitano Mole 200 g. ,"$ 406,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Pizza Pietro a la piedra muzzarella y jamón 675 g. ,"$ 1.185,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Pavita Sadia congelada bolsa x kg. ,"$ 999,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Pizza congelada Sibarita mozzarella jamón a la piedra 530 g. ,"$ 1.320,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Comidas listas Mole arroz al curry 200 g. ,"$ 393,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Barritas de muzzarella x kg. ,"$ 1.950,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Mini pechugas de pollo al verdeo x kg. ,"$ 1.625,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Bocaditos de pollo rebozada prefritos 400 g. ," 806,00","$ 483,60c/u",2do al 80% Combinable BOCADITOS,https://carrefourar.vtexassets.com/arquivos/ids/205588-170-170?v=1767639586&width=170&height=170&aspect=true
Carrefour,Congelados,Comidas y panificados,ARG,Tarta individual zapallito congelada 270 g. ,"$ 593,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Comidas listas polenta mediterránea Mole 200 g. ,"$ 381,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Empanada de pollo congelada 6 u. ,"$ 925,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Pizza de muzzarella y cebolla congelada 520 g. ,"$ 941,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Tarta individual integral calabaza y muzzarella congelada 270 g. ,"$ 593,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Mini croqueta de jamón y queso x kg. ,"$ 1.202,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Tarta individual pollo congelada 270 g. ,"$ 598,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Croqueta de jamón y queso x kg. ,"$ 1.309,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Pizza de muzzarella eco congelada 270 g. ,"$ 809,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Panes x 10 uni ,"$ 470,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Baklawa x uni ,"$ 500,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Lahmuyin x uni ,"$ 470,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Mamul con nuez x uni ,"$ 260,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Homus x uni ,"$ 720,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Picada beef Beyond meat 454 g. ,"$ 2.822,20",,,
Carrefour,Congelados,Comidas y panificados,ARG,Mutabal x uni ,"$ 720,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Yabra x uni ,"$ 1.150,00",,,
Carrefour,Congelados,Comidas y panificados,ARG,Mamul con coco x uni ,"$ 260,00",,,
Carrefour,Congelados,Helados y postres,ARG,Bocadito helado Frigor dulce de leche chomp pote 180 g. ,"$ 696,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado de palito Carrefour frutilla y naranja 6 u. ," 349,00","$ 314,10c/u",Mi CRF 10%,https://carrefourar.vtexassets.com/arquivos/ids/233289-170-170?v=1767623850&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Helado Bon O Bon Gelato chocolate 300 g. ," 651,00","$ 488,25c/u",25% Off ,https://carrefourar.vtexassets.com/arquivos/ids/176988-170-170?v=1767634193&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Helado de palito Luxor Frigor bombón 5 x 53 g. ,"$ 1.072,70",,,
Carrefour,Congelados,Helados y postres,ARG,Helado de agua Torpedo palito de frutilla en caja 5 uni ,"$ 1.050,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Frigor dulce de leche vainilla chocolate balde 1 kg. ,"$ 1.490,70",,,
Carrefour,Congelados,Helados y postres,ARG,Helado de palito Carrefour frutilla 6 u. ," 349,00","$ 314,10c/u",Mi CRF 10%,https://carrefourar.vtexassets.com/arquivos/ids/177106-170-170?v=1767623845&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,"Helado de palito Carrefour frutilla, naranja y ananá 6 u. "," 349,00","$ 314,10c/u",Mi CRF 10%,https://carrefourar.vtexassets.com/arquivos/ids/177256-170-170?v=1767623847&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Helado de agua Mister Pops frutilla ananá caja 240 g. ," 550,00","$ 412,50c/u",25% Off ,https://carrefourar.vtexassets.com/arquivos/ids/226311-170-170?v=1767640321&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Tabletas Freddo sin TACC dulce de leche 6 u. ,"$ 1.535,00",,,
Carrefour,Congelados,Helados y postres,ARG,Bocadito helado Chomp con almendras 180 g. ,"$ 1.080,00",,,
Carrefour,Congelados,Helados y postres,ARG,"Helado Carrefour granizado, dulce de leche, cacao y banana split 1.5 kg. "," 1.277,00","$ 1.162,07c/u",Mi CRF 9%,https://carrefourar.vtexassets.com/arquivos/ids/177128-170-170?v=1767622417&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,"Helado de dulce de leche,granizado y chocolate Noel en balde 1 kg. ","$ 1.180,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado dulce de leche Cofler pote 250 g. ," 720,30","$ 540,22c/u",25% Off ,https://carrefourar.vtexassets.com/arquivos/ids/204477-170-170?v=1767617314&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Helado de palito Carrefour bombón 6 u. ," 657,00","$ 604,44c/u",Mi CRF 8%,https://carrefourar.vtexassets.com/arquivos/ids/177100-170-170?v=1767623864&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Helado de palito Carrefour crocante 6 u. ," 657,00","$ 604,44c/u",Mi CRF 8%,https://carrefourar.vtexassets.com/arquivos/ids/177104-170-170?v=1767634284&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,"Helado Carrefour chocolate, vainilla y frutilla con salsa de chocolate 1.5 kg. "," 1.316,00","$ 1.171,24c/u",Mi CRF 11%,https://carrefourar.vtexassets.com/arquivos/ids/177118-170-170?v=1767623839&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Bocadito helado Chomp de crema tofee 160 g. ,"$ 817,50",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Freddo sin TACC chocolate doble tentación 375 g. ,"$ 981,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Cofler chocolate con maní block 250 g. ," 690,00","$ 517,50c/u",25% Off ,https://carrefourar.vtexassets.com/arquivos/ids/254621-170-170?v=1767623855&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Tabletas heladas de dulce de leche tentación NotIceCream® 6 x 300 g. ,"$ 1.325,00",,,
Carrefour,Congelados,Helados y postres,ARG,Postre almendrado Arcor 637 g. ," 1.305,00","$ 978,75c/u",25% Off ,https://carrefourar.vtexassets.com/arquivos/ids/192958-170-170?v=1767615791&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Helado de dulce de leche tentación NotIceCream® 330 g. ,"$ 1.110,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado de agua Popsy palito frutal en caja 18 uni ,"$ 1.842,10",,,
Carrefour,Congelados,Helados y postres,ARG,Helado granizado Águila pote 450 cc. ," 499,00","$ 374,25c/u",25% Off ,https://carrefourar.vtexassets.com/arquivos/ids/176986-170-170?v=1767636843&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,"Helado Frigor de dulce de leche granizado, frutilla y chocolate en balde 1.5 kg. ","$ 2.095,00",,,
Carrefour,Congelados,Helados y postres,ARG,Postre helado Carrefour almendrado 625 g. ," 1.095,00","$ 985,50c/u",Mi CRF 10%,https://carrefourar.vtexassets.com/arquivos/ids/177092-170-170?v=1767612268&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Helado Freddo cookies & cream 375 g. ,"$ 981,00",,,
Carrefour,Congelados,Helados y postres,ARG,Postre helado Carrefour torta 637 g. ," 945,00","$ 859,95c/u",Mi CRF 9%,https://carrefourar.vtexassets.com/arquivos/ids/177122-170-170?v=1767639965&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Helado Frigor palito bombón en caja 18 uni ,"$ 2.515,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado de frutillas con crema NotIceCream® 330 g. ,"$ 1.140,00",,,
Carrefour,Congelados,Helados y postres,ARG,Postre helado Frigor almendrado crocante 600 g. ,"$ 1.301,25",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Tofi postre caja 1.4 l. ," 1.305,00","$ 978,75c/u",25% Off ,https://carrefourar.vtexassets.com/arquivos/ids/226310-170-170?v=1767612543&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Postre helado Carrefour de dulce de leche 575 g. ," 789,00","$ 725,88c/u",Mi CRF 8%,https://carrefourar.vtexassets.com/arquivos/ids/177094-170-170?v=1767623854&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Postre helado Ice Cream almendrado 775 g. ,"$ 1.230,00",,,
Carrefour,Congelados,Helados y postres,ARG,Bocadito helado Chomp frambuesa en pote x6 180 g. ,"$ 824,25",,,
Carrefour,Congelados,Helados y postres,ARG,Bombón helado Freddo dulce de leche caja 180 g. ,"$ 971,00",,,
Carrefour,Congelados,Helados y postres,ARG,"Helado Frigor de dulce de leche, frutilla y chocolate en balde 1 kg. ","$ 1.490,70",,,
Carrefour,Congelados,Helados y postres,ARG,Yogur helado Karinat natural griego pote 320 g. ,"$ 931,00",,,
Carrefour,Congelados,Helados y postres,ARG,Paletas heladas de chocolate blanco NotIceCream® 4 x 240 g. ,"$ 1.315,00",,,
Carrefour,Congelados,Helados y postres,ARG,"Helado Carrefour dulce de leche, americana y frutilla con salsa de dulce de leche 1 kg. "," 1.208,00","$ 1.099,28c/u",Mi CRF 9%,https://carrefourar.vtexassets.com/arquivos/ids/177265-170-170?v=1767617487&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,"Helado Carrefour chocolate, vainilla y frutilla con salsa de chocolate 1 kg. "," 1.208,00","$ 1.099,28c/u",Mi CRF 9%,https://carrefourar.vtexassets.com/arquivos/ids/177260-170-170?v=1767632064&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Helado de banana split NotIceCream® 330 g. ,"$ 1.135,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado de chocolate chips NotIceCream® 330 g. ,"$ 1.145,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado  Ice Cream chocolate dulce de leche banana split 2 l. ,"$ 1.645,00",,,
Carrefour,Congelados,Helados y postres,ARG,Yogur helado griego Karinat 120 g. ,"$ 557,00",,,
Carrefour,Congelados,Helados y postres,ARG,Postre helado La Montevideana bombón mixto x 6 uni ,"$ 1.010,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado chocolate dulce de leche granizado frutilla cookies Ice Cream 1000 g. ,"$ 1.270,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Frigor trufa blanco mega 71 g. ,"$ 408,00",,,
Carrefour,Congelados,Helados y postres,ARG,Postre helado Ice Cream mixto 800 g. ,"$ 1.340,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado de leche de coco Haulani chocolate 440 g. ,"$ 1.090,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado La Montevideana sin TACC cho. ddl. gran. pote 500 g. ,"$ 901,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado de chocolate Novelty pote 500 g. (Congelado) ,"$ 861,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Freddo banana split pote 375 g. ,"$ 909,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Águila chocolate amargo pote 250 g. ," 690,00","$ 517,50c/u",25% Off ,https://carrefourar.vtexassets.com/arquivos/ids/254620-170-170?v=1767600316&width=170&height=170&aspect=true
Carrefour,Congelados,Helados y postres,ARG,Bombones helados mousse de limón Nips pote 144 g. ,"$ 790,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado de leche de coco Haulani frutilla 500 cc. ,"$ 1.040,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Ice Cream cookies cream capricho 350 g. ,"$ 753,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Haulani leche de coco ananá jengibre caja x 3 uni ,"$ 1.135,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Haulani leche coco café con chocolate caja x 3 uni ,"$ 1.200,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Ice Cream sin TACC frutilla etiqueta verde 250 g. ,"$ 926,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Haulani leche de coco maracuya caja x 3 uni ,"$ 1.135,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Ice Cream frutilla capricho pote 350 g. ,"$ 734,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Haulani leche coco frambuesa con choc. caja x 3 uni ,"$ 1.200,00",,,
Carrefour,Congelados,Helados y postres,ARG,Bombones helados chocolate Nips pote 144 g. ,"$ 812,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Not ice cream tableta crema americana 6 uni ,"$ 1.325,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Haulani leche de coco frambuesa caja x 3 uni ,"$ 1.135,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Haulani leche coco banana split pote 415 g. ,"$ 999,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Ice Cream choco dulce de leche pote 500 g. ,"$ 1.160,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado paleta Haulani banana bañada con chocolate x 3 uni ,"$ 1.115,00",,,
Carrefour,Congelados,Helados y postres,ARG,Bocadito helado Goodsten de cookies cream en pote 360 g. ,"$ 1.470,00",,,
Carrefour,Congelados,Helados y postres,ARG,Bocadito helado Goodsten buenos aires en pote 360 g. ,"$ 1.470,00",,,
Carrefour,Congelados,Helados y postres,ARG,Bocadito helado Goodsten nocciolatto en pote 360 g. ,"$ 1.470,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Haulani leche coco menta con chocolate caja x 3 uni ,"$ 1.200,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Qu gelato de frutilla 240 g. ,"$ 830,00",,,
Carrefour,Congelados,Helados y postres,ARG,Helado Qu gelato de chocolate 240 g. ,"$ 830,00",,,
Carrefour,Congelados,Helados y postres,ARG,Postre helado La Montevideana chocobarra 600 g. ,"$ 1.490,00",,,
Carrefour,Congelados,Helados y postres,ARG,Bocadito helado Goodsten tropicalia en pote 360 g. ,"$ 1.470,00",,,
Carrefour,Congelados,Helados y postres,ARG,Bocadito helado Goodsten de chocolate royale en pote 360 g. ,"$ 1.470,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón líquido Ala para diluir 500 ml. ,"$ 1.180,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón líquido para ropa Skip concentrado bio encimas 500 cc. ,"$ 1.321,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón líquido para ropa Skip bio encimas 3 l. ,"$ 2.175,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabon líquido para ropa Carrefour 3 l. ," 884,00","$ 804,44c/u",Mi CRF 9%,https://carrefourar.vtexassets.com/arquivos/ids/177784-170-170?v=1767637759&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón en pan Carrefour 200 g. ," 134,00","$ 116,58c/u",Mi CRF 13%,https://carrefourar.vtexassets.com/arquivos/ids/177771-170-170?v=1767636721&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón en pan Carrefour 2 u. x 200 g. ," 265,00","$ 238,50c/u",Mi CRF 10%,https://carrefourar.vtexassets.com/arquivos/ids/177613-170-170?v=1767630806&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante para ropa Zorro campos florales 900 cc. ,"$ 158,70",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante Downy conc brisa fresca bot 500 cc. ," 827,00","$ 537,55c/u",2do al 70% Max 6 Unidades Iguales ,https://carrefourar.vtexassets.com/arquivos/ids/306586-170-170?v=1767637309&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante Downy concentrado brisa fresca doy pack 400 ml. ," 610,77","$ 397,00c/u",2do al 70% Max 6 Unidades Iguales ,https://carrefourar.vtexassets.com/arquivos/ids/254174-170-170?v=1767637371&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón líquido para ropa Skip bio enzimas 800 cc. ,"$ 607,80",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón líquido para ropa Ala eco lavado matic 3 l. ," 1.759,60","$ 1.319,70c/u",2do al 50% Mi Crf Max 6 Unidades Combinable ALA,https://carrefourar.vtexassets.com/arquivos/ids/237669-170-170?v=1767637794&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante clásico Vivere para ropa dp 3 lt. ,"$ 1.360,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón líquido para ropa Zorro para diluir plus 500 cc. ," 989,00","$ 642,85c/u",2do al 70% Max 6 Unidades Combinable ZORRO,https://carrefourar.vtexassets.com/arquivos/ids/252530-170-170?v=1767633671&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante Carrefour ropa clasico 3 l. ," 763,00","$ 694,33c/u",Mi CRF 9%,https://carrefourar.vtexassets.com/arquivos/ids/233294-170-170?v=1767609898&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante Downy concentrado admirable botella 1 l. ," 1.595,00","$ 1.036,75c/u",2do al 70% Max 6 Unidades Iguales ,https://carrefourar.vtexassets.com/arquivos/ids/306330-170-170?v=1767638229&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante para ropa Querubín flores silvestres repuesto 3 l. ,"$ 1.434,70",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante para ropa Carrefour aroma del bosque 900 cc. ," 227,00","$ 208,84c/u",Mi CRF 8%,https://carrefourar.vtexassets.com/arquivos/ids/184873-170-170?v=1767637423&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Quitamanchas Vanish líquido rosa repuesto 650 ml. ,"$ 369,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante para ropa flores silvestres intenso Ecovita 900 cc. ,"$ 314,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Quitamanchas Vanish polvo blanco repuesto 450 g. ,"$ 772,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón en polvo Ala matic mañana de sol con perlas suavizantes 3 kg. ," 1.705,00","$ 1.278,75c/u",2do al 50% Mi Crf Max 6 Unidades Combinable ALA,https://carrefourar.vtexassets.com/arquivos/ids/248440-170-170?v=1767635607&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante para ropa Querubín flores silvestres 900 cc. ,"$ 470,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante clásico Vivere para ropa violetas dp 3 lt. ,"$ 1.360,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón líquido Ariel para ropa limpieza profunda pouch 3 lt. ,"$ 2.395,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Quitamanchas Vanish prelavado rosa 400 ml. ,"$ 263,50",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Quitamanchas Ayudín colores vivos 650 cc. ," 341,00","$ 221,65c/u",2do al 70% Max 6 Unidades Iguales ,https://carrefourar.vtexassets.com/arquivos/ids/232363-170-170?v=1767638304&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón líquido Ala para diluir 500 ml + botella reutilizable 3 l. ,"$ 1.500,00",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón líquido para ropa Ala eco lavado matic 1.4 l. ," 823,00","$ 617,25c/u",2do al 50% Mi Crf Max 6 Unidades Combinable ALA,https://carrefourar.vtexassets.com/arquivos/ids/237666-170-170?v=1767641632&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Apresto para ropa Carrefour con silicona 500 cc. ," 168,00","$ 152,88c/u",Mi CRF 9%,https://carrefourar.vtexassets.com/arquivos/ids/171730-170-170?v=1767628912&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Quitamanchas Trenet inspirado por Ayudin Ropa (Bolilla) 120 ml. ,"$ 251,50",,,
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón en polvo Ala eco lavado matic 3 kg. ," 1.705,00","$ 1.278,75c/u",2do al 50% Mi Crf Max 6 Unidades Combinable ALA,https://carrefourar.vtexassets.com/arquivos/ids/237690-170-170?v=1767636821&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Suavizante de telas Downy perfume místico concentrado 500 ml ," 853,00","$ 554,45c/u",2do al 70% Max 6 Unidades Iguales ,https://carrefourar.vtexassets.com/arquivos/ids/270957-170-170?v=1767638217&width=170&height=170&aspect=true
Carrefour,Limpieza,Limpieza de la ropa,ARG,Jabón en polvo Skip baja espuma bio enzimas 2.5 kg. ,"$ 2.150,00",,,
